41.375	56
41.750	36
52.800	36
57.875	56
69.100	56
79.525	56
86.250	24
90.450	56
100.575	56
110.350	56
120.900	56
130.200	56
137.900	56
146.400	56
155.100	56
164.975	56
175.025	56
184.025	56
191.625	56
199.775	56
208.150	56
216.375	56
224.500	56
232.125	56
232.550	36
241.375	56
251.050	56
258.375	20
259.675	56
262.925	40
268.475	56
277.425	56
287.125	56
294.575	56
302.225	56
310.125	56
318.975	56
324.475	20
326.500	56
330.225	40
333.700	56
341.275	56
349.075	56
355.975	56
362.825	56
369.925	56
377.300	56
384.725	56
391.825	56
398.325	20
399.375	56
406.500	40
406.875	56
407.775	24
413.625	56
420.575	56
426.700	56
433.150	56
439.650	56
446.025	56
452.500	56
458.800	56
464.350	56
474.500	0
479.900	20
492.150	40
509.150	52
523.575	24
539.100	0
552.100	52
556.000	28
568.950	20
579.400	24
588.100	40
590.475	52
592.375	0
615.625	28
619.350	24
629.625	52
629.675	36
641.650	0
649.500	24
664.600	28
665.450	52
670.750	20
673.525	28
681.925	24
682.900	0
693.550	60
709.225	28
714.225	24
715.450	40
718.325	28
719.550	52
726.950	0
739.850	24
763.350	24
771.850	0
772.225	52
773.850	28
788.075	24
822.400	24
822.550	0
845.000	28
866.025	24
890.300	52
923.000	0
929.050	60
944.200	24
992.950	28
995.050	0
2164.850	36
3046.650	20
3116.975	20
3194.775	20
3279.175	20
3368.525	20
3461.125	20
3511.375	40
3555.375	20
3581.025	40
3650.425	20
3657.975	40
3741.200	40
3745.975	20
3829.450	40
3841.650	20
3921.150	40
3937.150	20
4014.675	40
4032.525	20
4109.475	40
4128.100	20
4204.450	40
4223.400	20
4299.575	40
4318.875	20
4395.125	40
4414.250	20
4490.475	40
4496.750	36
4509.375	20
4586.800	40
4605.650	20
4631.100	36
4691.475	40
4704.925	20
4808.825	20
4817.150	40
4919.025	20
5031.100	20
5103.050	20
5172.300	40
5192.350	24
5197.675	20
5263.475	40
5303.000	20
5388.600	40
5402.375	20
5518.200	20
5576.100	36
5591.350	40
5607.725	20
5659.800	40
5693.650	20
5750.200	40
5813.775	20
5916.475	20
6006.675	20
6111.275	20
6219.950	20
6325.800	20
6422.400	20
6513.675	20
6599.425	20
6693.500	20
6790.700	20
6878.625	20
6961.050	20
7053.325	20
7156.350	20
7260.850	0
7266.625	20
7377.775	20
7491.600	20
7596.875	24
7604.550	20
7714.775	20
7827.750	20
7934.200	36
7935.125	24
7951.725	20
8092.225	20
8262.250	20
8397.925	20
8522.075	20
8637.500	20
8747.625	20
8853.650	20
8959.325	20
9067.475	20
9136.250	36
9180.975	20
9311.650	20
9510.300	20
9513.675	40
9598.000	40
9648.725	20
9717.375	40
9776.375	20
9878.175	36
9894.325	20
39.675	53
254.850	13
260.275	29
320.200	13
326.450	29
393.150	13
400.150	29
473.725	13
481.450	29
518.000	1
527.975	1
530.425	9
538.400	61
548.325	61
550.450	53
561.275	13
570.600	29
578.700	5
580.125	33
584.800	5
586.100	33
592.075	1
600.800	1
606.175	61
614.675	61
622.575	45
636.825	33
644.600	33
646.575	1
648.000	61
654.325	1
655.675	61
659.375	13
671.550	45
672.600	5
677.850	29
686.050	33
688.400	61
692.550	33
696.050	61
701.800	9
732.450	1
733.700	61
736.300	33
738.150	45
740.600	1
741.125	61
742.700	33
746.900	5
756.475	53
774.950	33
777.175	9
793.200	13
793.250	5
814.800	61
821.300	33
823.450	61
825.575	53
829.850	9
834.525	5
836.350	53
854.925	33
875.825	1
880.400	9
883.950	45
884.500	5
884.725	1
895.625	33
897.950	53
908.225	53
928.125	5
952.025	9
964.350	5
968.300	33
1004.600	45
1006.975	5
1765.000	9
2631.950	13
2702.750	13
2781.325	13
2866.400	13
2956.600	13
3049.825	13
3144.675	13
3184.225	9
3240.325	13
3337.550	13
3436.725	13
3535.950	13
3635.050	13
3659.350	29
3697.900	9
3728.425	29
3733.550	13
3804.550	29
3832.525	13
3887.050	29
3933.225	13
3974.525	29
4033.875	13
4065.675	29
4133.875	13
4158.825	29
4233.125	13
4253.000	29
4331.375	13
4347.850	29
4428.850	13
4443.025	29
